new_cases,date,popluation,AgeGroup
577,276,7544000,4
1207,276,7544000,5
5,276,245353,1
1,276,245353,2
6,276,245353,3
2,276,245353,4
2,276,245353,5
342,276,5071000,1
265,276,5071000,2
325,276,5071000,3
281,276,5071000,4
508,276,5071000,5
87,276,1677000,1
77,276,1677000,2
87,276,1677000,3
71,276,1677000,4
130,276,1677000,5
26,276,2589000,1
9,276,2589000,2
30,276,2589000,3
25,276,2589000,4
42,276,2589000,5
131,276,2589000,1
106,276,2589000,2
247,276,2589000,3
193,276,2589000,4
465,276,2589000,5
90,276,2589000,1
113,276,2589000,2
155,276,2589000,3
110,276,2589000,4
235,276,2589000,5
858,276,7544000,1
512,276,7544000,2
722,276,7544000,3
577,276,7544000,4
1207,276,7544000,5
5,276,245353,1
1,276,245353,2
6,276,245353,3
2,276,245353,4
2,276,245353,5
342,276,5071000,1
265,276,5071000,2
325,276,5071000,3
281,276,5071000,4
508,276,5071000,5
87,276,1677000,1
77,276,1677000,2
87,276,1677000,3
71,276,1677000,4
130,276,1677000,5
26,276,2589000,1
9,276,2589000,2
30,276,2589000,3
25,276,2589000,4
42,276,2589000,5
131,276,2589000,1
106,276,2589000,2
247,276,2589000,3
193,276,2589000,4
465,276,2589000,5
90,276,2589000,1
113,276,2589000,2
155,276,2589000,3
110,276,2589000,4
235,276,2589000,5
858,276,7544000,1
512,276,7544000,2
722,276,7544000,3
577,276,7544000,4
1207,276,7544000,5
5,276,245353,1
1,276,245353,2
6,276,245353,3
2,276,245353,4
2,276,245353,5
342,276,5071000,1
265,276,5071000,2
325,276,5071000,3
281,276,5071000,4
508,276,5071000,5
87,276,1677000,1
77,276,1677000,2
87,276,1677000,3
71,276,1677000,4
130,276,1677000,5
26,276,2589000,1
9,276,2589000,2
30,276,2589000,3
25,276,2589000,4
42,276,2589000,5
131,276,2589000,1
106,276,2589000,2
247,276,2589000,3
193,276,2589000,4
465,276,2589000,5
90,276,2589000,1
113,276,2589000,2
155,276,2589000,3
110,276,2589000,4
235,276,2589000,5
858,276,7544000,1
512,276,7544000,2
722,276,7544000,3
577,276,7544000,4
1207,276,7544000,5
5,276,245353,1
1,276,245353,2
6,276,245353,3
2,276,245353,4
2,276,245353,5
342,276,5071000,1
265,276,5071000,2
325,276,5071000,3
281,276,5071000,4
508,276,5071000,5
87,276,1677000,1
77,276,1677000,2
87,276,1677000,3
71,276,1677000,4
130,276,1677000,5
26,276,2589000,1
9,276,2589000,2
30,276,2589000,3
25,276,2589000,4
42,276,2589000,5
131,276,2589000,1
106,276,2589000,2
247,276,2589000,3
193,276,2589000,4
465,276,2589000,5
90,276,2589000,1
113,276,2589000,2
155,276,2589000,3
110,276,2589000,4
235,276,2589000,5
858,276,7544000,1
512,276,7544000,2
722,276,7544000,3
577,276,7544000,4
1207,276,7544000,5
5,276,245353,1
1,276,245353,2
6,276,245353,3
2,276,245353,4
2,276,245353,5
342,276,5071000,1
265,276,5071000,2
325,276,5071000,3
281,276,5071000,4
508,276,5071000,5
87,276,1677000,1
77,276,1677000,2
87,276,1677000,3
71,276,1677000,4
130,276,1677000,5
26,276,2589000,1
9,276,2589000,2
30,276,2589000,3
25,276,2589000,4
42,276,2589000,5
131,276,2589000,1
106,276,2589000,2
247,276,2589000,3
193,276,2589000,4
465,276,2589000,5
90,276,2589000,1
113,276,2589000,2
155,276,2589000,3
110,276,2589000,4
235,276,2589000,5
858,276,7544000,1
512,276,7544000,2
722,276,7544000,3
577,276,7544000,4
1207,276,7544000,5
5,276,245353,1
1,276,245353,2
6,276,245353,3
2,276,245353,4
2,276,245353,5
342,276,5071000,1
265,276,5071000,2
325,276,5071000,3
281,276,5071000,4
508,276,5071000,5
87,276,1677000,1
77,276,1677000,2
87,276,1677000,3
71,276,1677000,4
130,276,1677000,5
26,276,2589000,1
9,276,2589000,2
30,276,2589000,3
25,276,2589000,4
42,276,2589000,5
131,276,2589000,1
106,276,2589000,2
247,276,2589000,3
193,276,2589000,4
465,276,2589000,5
90,276,2589000,1
113,276,2589000,2
155,276,2589000,3
110,276,2589000,4
235,276,2589000,5
858,276,7544000,1
512,276,7544000,2
722,276,7544000,3
577,276,7544000,4
1207,276,7544000,5
5,276,245353,1
1,276,245353,2
6,276,245353,3
2,276,245353,4
2,276,245353,5
342,276,5071000,1
265,276,5071000,2
325,276,5071000,3
281,276,5071000,4
508,276,5071000,5
87,276,1677000,1
77,276,1677000,2
87,276,1677000,3
71,276,1677000,4
130,276,1677000,5
26,276,2589000,1
9,276,2589000,2
30,276,2589000,3
25,276,2589000,4
42,276,2589000,5
131,276,2589000,1
106,276,2589000,2
247,276,2589000,3
193,276,2589000,4
465,276,2589000,5
90,276,2589000,1
113,276,2589000,2
155,276,2589000,3
110,276,2589000,4
235,276,2589000,5
767,270,7544000,1
443,270,7544000,2
652,270,7544000,3
473,270,7544000,4
1066,270,7544000,5
6,270,245353,1
5,270,245353,2
9,270,245353,3
5,270,245353,4
3,270,245353,5
289,270,5071000,1
267,270,5071000,2
395,270,5071000,3
271,270,5071000,4
469,270,5071000,5
70,270,1677000,1
62,270,1677000,2
69,270,1677000,3
62,270,1677000,4
101,270,1677000,5
14,270,2589000,1
7,270,2589000,2
21,270,2589000,3
18,270,2589000,4
50,270,2589000,5
120,270,2589000,1
129,270,2589000,2
197,270,2589000,3
133,270,2589000,4
350,270,2589000,5
84,270,2589000,1
99,270,2589000,2
123,270,2589000,3
100,270,2589000,4
166,270,2589000,5
767,270,7544000,1
443,270,7544000,2
652,270,7544000,3
473,270,7544000,4
1066,270,7544000,5
6,270,245353,1
5,270,245353,2
9,270,245353,3
5,270,245353,4
3,270,245353,5
289,270,5071000,1
267,270,5071000,2
395,270,5071000,3
271,270,5071000,4
469,270,5071000,5
70,270,1677000,1
62,270,1677000,2
69,270,1677000,3
62,270,1677000,4
101,270,1677000,5
14,270,2589000,1
7,270,2589000,2
21,270,2589000,3
18,270,2589000,4
50,270,2589000,5
120,270,2589000,1
129,270,2589000,2
197,270,2589000,3
133,270,2589000,4
350,270,2589000,5
84,270,2589000,1
99,270,2589000,2
123,270,2589000,3
100,270,2589000,4
166,270,2589000,5
767,270,7544000,1
443,270,7544000,2
652,270,7544000,3
473,270,7544000,4
1066,270,7544000,5
6,270,245353,1
5,270,245353,2
9,270,245353,3
5,270,245353,4
3,270,245353,5
289,270,5071000,1
267,270,5071000,2
395,270,5071000,3
271,270,5071000,4
469,270,5071000,5
70,270,1677000,1
62,270,1677000,2
69,270,1677000,3
62,270,1677000,4
101,270,1677000,5
14,270,2589000,1
7,270,2589000,2
21,270,2589000,3
18,270,2589000,4
50,270,2589000,5
120,270,2589000,1
129,270,2589000,2
197,270,2589000,3
133,270,2589000,4
350,270,2589000,5
84,270,2589000,1
99,270,2589000,2
123,270,2589000,3
100,270,2589000,4
166,270,2589000,5
767,270,7544000,1
443,270,7544000,2
652,270,7544000,3
473,270,7544000,4
1066,270,7544000,5
6,270,245353,1
5,270,245353,2
9,270,245353,3
5,270,245353,4
3,270,245353,5
289,270,5071000,1
267,270,5071000,2
395,270,5071000,3
271,270,5071000,4
469,270,5071000,5
70,270,1677000,1
62,270,1677000,2
69,270,1677000,3
62,270,1677000,4
101,270,1677000,5
14,270,2589000,1
7,270,2589000,2
21,270,2589000,3
18,270,2589000,4
50,270,2589000,5
120,270,2589000,1
129,270,2589000,2
197,270,2589000,3
133,270,2589000,4
350,270,2589000,5
84,270,2589000,1
99,270,2589000,2
123,270,2589000,3
100,270,2589000,4
166,270,2589000,5
767,270,7544000,1
443,270,7544000,2
652,270,7544000,3
473,270,7544000,4
1066,270,7544000,5
289,270,5071000,1
267,270,5071000,2
395,270,5071000,3
271,270,5071000,4
469,270,5071000,5
70,270,1677000,1
62,270,1677000,2
69,270,1677000,3
62,270,1677000,4
101,270,1677000,5
14,270,2589000,1
7,270,2589000,2
21,270,2589000,3
18,270,2589000,4
50,270,2589000,5
120,270,2589000,1
129,270,2589000,2
197,270,2589000,3
133,270,2589000,4
350,270,2589000,5
84,270,2589000,1
99,270,2589000,2
123,270,2589000,3
100,270,2589000,4
166,270,2589000,5
767,270,7544000,1
443,270,7544000,2
652,270,7544000,3
473,270,7544000,4
1066,270,7544000,5
289,270,5071000,1
267,270,5071000,2
395,270,5071000,3
271,270,5071000,4
469,270,5071000,5
70,270,1677000,1
62,270,1677000,2
69,270,1677000,3
62,270,1677000,4
101,270,1677000,5
14,270,2589000,1
7,270,2589000,2
21,270,2589000,3
18,270,2589000,4
50,270,2589000,5
120,270,2589000,1
129,270,2589000,2
197,270,2589000,3
133,270,2589000,4
350,270,2589000,5
84,270,2589000,1
99,270,2589000,2
123,270,2589000,3
100,270,2589000,4
166,270,2589000,5
767,270,7544000,1
443,270,7544000,2
652,270,7544000,3
473,270,7544000,4
1066,270,7544000,5
6,270,245353,1
5,270,245353,2
9,270,245353,3
5,270,245353,4
3,270,245353,5
289,270,5071000,1
267,270,5071000,2
395,270,5071000,3
271,270,5071000,4
469,270,5071000,5
70,270,1677000,1
62,270,1677000,2
69,270,1677000,3
62,270,1677000,4
101,270,1677000,5
14,270,2589000,1
7,270,2589000,2
21,270,2589000,3
18,270,2589000,4
50,270,2589000,5
120,270,2589000,1
129,270,2589000,2
197,270,2589000,3
133,270,2589000,4
350,270,2589000,5
84,270,2589000,1
99,270,2589000,2
123,270,2589000,3
100,270,2589000,4
166,270,2589000,5
718,263,7544000,1
458,263,7544000,2
602,263,7544000,3
458,263,7544000,4
863,263,7544000,5
3,263,245353,1
6,263,245353,2
11,263,245353,3
4,263,245353,4
3,263,245353,5
284,263,5071000,1
261,263,5071000,2
360,263,5071000,3
257,263,5071000,4
451,263,5071000,5
56,263,1677000,1
47,263,1677000,2
72,263,1677000,3
42,263,1677000,4
84,263,1677000,5
11,263,2589000,1
6,263,2589000,2
18,263,2589000,3
17,263,2589000,4
13,263,2589000,5
96,263,2589000,1
131,263,2589000,2
195,263,2589000,3
135,263,2589000,4
352,263,2589000,5
105,263,2589000,1
107,263,2589000,2
119,263,2589000,3
88,263,2589000,4
141,263,2589000,5
718,263,7544000,1
458,263,7544000,2
602,263,7544000,3
458,263,7544000,4
863,263,7544000,5
3,263,245353,1
6,263,245353,2
11,263,245353,3
4,263,245353,4
3,263,245353,5
284,263,5071000,1
261,263,5071000,2
360,263,5071000,3
257,263,5071000,4
451,263,5071000,5
56,263,1677000,1
47,263,1677000,2
72,263,1677000,3
42,263,1677000,4
84,263,1677000,5
11,263,2589000,1
6,263,2589000,2
18,263,2589000,3
17,263,2589000,4
13,263,2589000,5
96,263,2589000,1
131,263,2589000,2
195,263,2589000,3
135,263,2589000,4
352,263,2589000,5
105,263,2589000,1
107,263,2589000,2
119,263,2589000,3
88,263,2589000,4
141,263,2589000,5
718,263,7544000,1
458,263,7544000,2
602,263,7544000,3
458,263,7544000,4
863,263,7544000,5
3,263,245353,1
6,263,245353,2
11,263,245353,3
4,263,245353,4
3,263,245353,5
284,263,5071000,1
261,263,5071000,2
360,263,5071000,3
257,263,5071000,4
451,263,5071000,5
56,263,1677000,1
47,263,1677000,2
72,263,1677000,3
42,263,1677000,4
84,263,1677000,5
11,263,2589000,1
6,263,2589000,2
18,263,2589000,3
17,263,2589000,4
13,263,2589000,5
96,263,2589000,1
131,263,2589000,2
195,263,2589000,3
135,263,2589000,4
352,263,2589000,5
105,263,2589000,1
107,263,2589000,2
119,263,2589000,3
88,263,2589000,4
141,263,2589000,5
718,263,7544000,1
458,263,7544000,2
602,263,7544000,3
458,263,7544000,4
863,263,7544000,5
3,263,245353,1
6,263,245353,2
11,263,245353,3
4,263,245353,4
3,263,245353,5
284,263,5071000,1
261,263,5071000,2
360,263,5071000,3
257,263,5071000,4
451,263,5071000,5
56,263,1677000,1
47,263,1677000,2
72,263,1677000,3
42,263,1677000,4
84,263,1677000,5
11,263,2589000,1
6,263,2589000,2
18,263,2589000,3
17,263,2589000,4
13,263,2589000,5
96,263,2589000,1
131,263,2589000,2
195,263,2589000,3
135,263,2589000,4
352,263,2589000,5
105,263,2589000,1
107,263,2589000,2
119,263,2589000,3
88,263,2589000,4
141,263,2589000,5
718,263,7544000,1
458,263,7544000,2
602,263,7544000,3
458,263,7544000,4
863,263,7544000,5
284,263,5071000,1
261,263,5071000,2
360,263,5071000,3
257,263,5071000,4
451,263,5071000,5
56,263,1677000,1
47,263,1677000,2
72,263,1677000,3
42,263,1677000,4
84,263,1677000,5
11,263,2589000,1
6,263,2589000,2
18,263,2589000,3
17,263,2589000,4
13,263,2589000,5
96,263,2589000,1
131,263,2589000,2
195,263,2589000,3
135,263,2589000,4
352,263,2589000,5
105,263,2589000,1
107,263,2589000,2
119,263,2589000,3
88,263,2589000,4
141,263,2589000,5
718,263,7544000,1
458,263,7544000,2
602,263,7544000,3
458,263,7544000,4
863,263,7544000,5
3,263,245353,1
6,263,245353,2
11,263,245353,3
4,263,245353,4
3,263,245353,5
284,263,5071000,1
261,263,5071000,2
360,263,5071000,3
257,263,5071000,4
451,263,5071000,5
56,263,1677000,1
47,263,1677000,2
72,263,1677000,3
42,263,1677000,4
84,263,1677000,5
11,263,2589000,1
6,263,2589000,2
18,263,2589000,3
17,263,2589000,4
13,263,2589000,5
96,263,2589000,1
131,263,2589000,2
195,263,2589000,3
135,263,2589000,4
352,263,2589000,5
105,263,2589000,1
107,263,2589000,2
119,263,2589000,3
88,263,2589000,4
141,263,2589000,5
718,263,7544000,1
458,263,7544000,2
602,263,7544000,3
458,263,7544000,4
863,263,7544000,5
3,263,245353,1
6,263,245353,2
11,263,245353,3
4,263,245353,4
3,263,245353,5
284,263,5071000,1
261,263,5071000,2
360,263,5071000,3
257,263,5071000,4
451,263,5071000,5
56,263,1677000,1
47,263,1677000,2
72,263,1677000,3
42,263,1677000,4
84,263,1677000,5
11,263,2589000,1
6,263,2589000,2
18,263,2589000,3
17,263,2589000,4
13,263,2589000,5
96,263,2589000,1
131,263,2589000,2
195,263,2589000,3
135,263,2589000,4
352,263,2589000,5
105,263,2589000,1
107,263,2589000,2
119,263,2589000,3
88,263,2589000,4
141,263,2589000,5
635,256,7544000,1
375,256,7544000,2
470,256,7544000,3
374,256,7544000,4
643,256,7544000,5
1,256,245353,1
1,256,245353,2
9,256,245353,3
1,256,245353,4
1,256,245353,5
231,256,5071000,1
248,256,5071000,2
351,256,5071000,3
216,256,5071000,4
441,256,5071000,5
44,256,1677000,1
30,256,1677000,2
39,256,1677000,3
46,256,1677000,4
65,256,1677000,5
4,256,2589000,1
4,256,2589000,2
6,256,2589000,3
10,256,2589000,4
6,256,2589000,5
78,256,2589000,1
100,256,2589000,2
165,256,2589000,3
92,256,2589000,4
188,256,2589000,5
103,256,2589000,1
72,256,2589000,2
98,256,2589000,3
76,256,2589000,4
147,256,2589000,5
635,256,7544000,1
375,256,7544000,2
470,256,7544000,3
374,256,7544000,4
643,256,7544000,5
1,256,245353,1
1,256,245353,2
9,256,245353,3
1,256,245353,4
1,256,245353,5
231,256,5071000,1
248,256,5071000,2
351,256,5071000,3
216,256,5071000,4
441,256,5071000,5
44,256,1677000,1
30,256,1677000,2
39,256,1677000,3
46,256,1677000,4
65,256,1677000,5
4,256,2589000,1
4,256,2589000,2
6,256,2589000,3
10,256,2589000,4
6,256,2589000,5
78,256,2589000,1
100,256,2589000,2
165,256,2589000,3
92,256,2589000,4
188,256,2589000,5
103,256,2589000,1
72,256,2589000,2
98,256,2589000,3
76,256,2589000,4
147,256,2589000,5
635,256,7544000,1
375,256,7544000,2
470,256,7544000,3
374,256,7544000,4
643,256,7544000,5
1,256,245353,1
1,256,245353,2
9,256,245353,3
1,256,245353,4
1,256,245353,5
231,256,5071000,1
248,256,5071000,2
351,256,5071000,3
216,256,5071000,4
441,256,5071000,5
44,256,1677000,1
30,256,1677000,2
39,256,1677000,3
46,256,1677000,4
65,256,1677000,5
4,256,2589000,1
4,256,2589000,2
6,256,2589000,3
10,256,2589000,4
6,256,2589000,5
78,256,2589000,1
100,256,2589000,2
165,256,2589000,3
92,256,2589000,4
188,256,2589000,5
103,256,2589000,1
72,256,2589000,2
98,256,2589000,3
76,256,2589000,4
147,256,2589000,5
635,256,7544000,1
375,256,7544000,2
470,256,7544000,3
374,256,7544000,4
643,256,7544000,5
1,256,245353,1
1,256,245353,2
9,256,245353,3
1,256,245353,4
1,256,245353,5
231,256,5071000,1
248,256,5071000,2
351,256,5071000,3
216,256,5071000,4
441,256,5071000,5
44,256,1677000,1
30,256,1677000,2
39,256,1677000,3
46,256,1677000,4
65,256,1677000,5
4,256,2589000,1
4,256,2589000,2
6,256,2589000,3
10,256,2589000,4
6,256,2589000,5
78,256,2589000,1
100,256,2589000,2
165,256,2589000,3
92,256,2589000,4
188,256,2589000,5
103,256,2589000,1
72,256,2589000,2
98,256,2589000,3
76,256,2589000,4
147,256,2589000,5
635,256,7544000,1
375,256,7544000,2
470,256,7544000,3
374,256,7544000,4
643,256,7544000,5
1,256,245353,1
1,256,245353,2
9,256,245353,3
1,256,245353,4
1,256,245353,5
231,256,5071000,1
248,256,5071000,2
351,256,5071000,3
216,256,5071000,4
441,256,5071000,5
44,256,1677000,1
30,256,1677000,2
39,256,1677000,3
46,256,1677000,4
65,256,1677000,5
4,256,2589000,1
4,256,2589000,2
6,256,2589000,3
10,256,2589000,4
6,256,2589000,5
78,256,2589000,1
100,256,2589000,2
165,256,2589000,3
92,256,2589000,4
188,256,2589000,5
103,256,2589000,1
72,256,2589000,2
98,256,2589000,3
76,256,2589000,4
147,256,2589000,5
635,256,7544000,1
375,256,7544000,2
470,256,7544000,3
374,256,7544000,4
643,256,7544000,5
1,256,245353,1
1,256,245353,2
9,256,245353,3
1,256,245353,4
1,256,245353,5
231,256,5071000,1
248,256,5071000,2
351,256,5071000,3
216,256,5071000,4
441,256,5071000,5
44,256,1677000,1
30,256,1677000,2
39,256,1677000,3
46,256,1677000,4
65,256,1677000,5
4,256,2589000,1
4,256,2589000,2
6,256,2589000,3
10,256,2589000,4
6,256,2589000,5
78,256,2589000,1
100,256,2589000,2
165,256,2589000,3
92,256,2589000,4
188,256,2589000,5
103,256,2589000,1
72,256,2589000,2
98,256,2589000,3
76,256,2589000,4
147,256,2589000,5
635,256,7544000,1
375,256,7544000,2
470,256,7544000,3
374,256,7544000,4
643,256,7544000,5
1,256,245353,1
1,256,245353,2
9,256,245353,3
1,256,245353,4
1,256,245353,5
231,256,5071000,1
248,256,5071000,2
351,256,5071000,3
216,256,5071000,4
441,256,5071000,5
44,256,1677000,1
30,256,1677000,2
39,256,1677000,3
46,256,1677000,4
65,256,1677000,5
78,256,2589000,1
100,256,2589000,2
165,256,2589000,3
92,256,2589000,4
188,256,2589000,5
103,256,2589000,1
72,256,2589000,2
98,256,2589000,3
76,256,2589000,4
147,256,2589000,5
431,249,7544000,1
240,249,7544000,2
365,249,7544000,3
278,249,7544000,4
551,249,7544000,5
2,249,245353,1
2,249,245353,2
5,249,245353,3
1,249,245353,4
6,249,245353,5
175,249,5071000,1
184,249,5071000,2
291,249,5071000,3
175,249,5071000,4
343,249,5071000,5
30,249,1677000,1
19,249,1677000,2
42,249,1677000,3
24,249,1677000,4
43,249,1677000,5
6,249,2589000,1
3,249,2589000,2
7,249,2589000,3
2,249,2589000,4
16,249,2589000,5
63,249,2589000,1
66,249,2589000,2
123,249,2589000,3
74,249,2589000,4
138,249,2589000,5
56,249,2589000,1
54,249,2589000,2
75,249,2589000,3
49,249,2589000,4
130,249,2589000,5
431,249,7544000,1
240,249,7544000,2
365,249,7544000,3
278,249,7544000,4
551,249,7544000,5
2,249,245353,1
2,249,245353,2
5,249,245353,3
1,249,245353,4
6,249,245353,5
175,249,5071000,1
184,249,5071000,2
291,249,5071000,3
175,249,5071000,4
343,249,5071000,5
30,249,1677000,1
19,249,1677000,2
42,249,1677000,3
24,249,1677000,4
43,249,1677000,5
6,249,2589000,1
3,249,2589000,2
7,249,2589000,3
2,249,2589000,4
16,249,2589000,5
63,249,2589000,1
66,249,2589000,2
123,249,2589000,3
74,249,2589000,4
138,249,2589000,5
56,249,2589000,1
54,249,2589000,2
75,249,2589000,3
49,249,2589000,4
130,249,2589000,5
431,249,7544000,1
240,249,7544000,2
365,249,7544000,3
278,249,7544000,4
551,249,7544000,5
2,249,245353,1
2,249,245353,2
5,249,245353,3
1,249,245353,4
6,249,245353,5
175,249,5071000,1
184,249,5071000,2
291,249,5071000,3
175,249,5071000,4
343,249,5071000,5
30,249,1677000,1
19,249,1677000,2
42,249,1677000,3
24,249,1677000,4
43,249,1677000,5
6,249,2589000,1
3,249,2589000,2
7,249,2589000,3
2,249,2589000,4
16,249,2589000,5
63,249,2589000,1
66,249,2589000,2
123,249,2589000,3
74,249,2589000,4
138,249,2589000,5
56,249,2589000,1
54,249,2589000,2
75,249,2589000,3
49,249,2589000,4
130,249,2589000,5
431,249,7544000,1
240,249,7544000,2
365,249,7544000,3
278,249,7544000,4
551,249,7544000,5
2,249,245353,1
2,249,245353,2
5,249,245353,3
1,249,245353,4
6,249,245353,5
175,249,5071000,1
184,249,5071000,2
291,249,5071000,3
175,249,5071000,4
343,249,5071000,5
30,249,1677000,1
19,249,1677000,2
42,249,1677000,3
24,249,1677000,4
43,249,1677000,5
6,249,2589000,1
3,249,2589000,2
7,249,2589000,3
2,249,2589000,4
16,249,2589000,5
63,249,2589000,1
66,249,2589000,2
123,249,2589000,3
74,249,2589000,4
138,249,2589000,5
56,249,2589000,1
54,249,2589000,2
75,249,2589000,3
49,249,2589000,4
130,249,2589000,5
431,249,7544000,1
240,249,7544000,2
365,249,7544000,3
278,249,7544000,4
551,249,7544000,5
2,249,245353,1
2,249,245353,2
5,249,245353,3
1,249,245353,4
6,249,245353,5
175,249,5071000,1
184,249,5071000,2
291,249,5071000,3
175,249,5071000,4
343,249,5071000,5
30,249,1677000,1
19,249,1677000,2
42,249,1677000,3
24,249,1677000,4
43,249,1677000,5
6,249,2589000,1
3,249,2589000,2
7,249,2589000,3
2,249,2589000,4
16,249,2589000,5
63,249,2589000,1
66,249,2589000,2
123,249,2589000,3
74,249,2589000,4
138,249,2589000,5
56,249,2589000,1
54,249,2589000,2
75,249,2589000,3
49,249,2589000,4
130,249,2589000,5
431,249,7544000,1
240,249,7544000,2
365,249,7544000,3
278,249,7544000,4
551,249,7544000,5
2,249,245353,1
2,249,245353,2
5,249,245353,3
1,249,245353,4
6,249,245353,5
175,249,5071000,1
184,249,5071000,2
291,249,5071000,3
175,249,5071000,4
343,249,5071000,5
30,249,1677000,1
19,249,1677000,2
42,249,1677000,3
24,249,1677000,4
43,249,1677000,5
6,249,2589000,1
3,249,2589000,2
7,249,2589000,3
2,249,2589000,4
16,249,2589000,5
63,249,2589000,1
66,249,2589000,2
123,249,2589000,3
74,249,2589000,4
138,249,2589000,5
56,249,2589000,1
54,249,2589000,2
75,249,2589000,3
49,249,2589000,4
130,249,2589000,5
431,249,7544000,1
240,249,7544000,2
365,249,7544000,3
278,249,7544000,4
551,249,7544000,5
2,249,245353,1
2,249,245353,2
5,249,245353,3
1,249,245353,4
6,249,245353,5
175,249,5071000,1
184,249,5071000,2
291,249,5071000,3
175,249,5071000,4
343,249,5071000,5
30,249,1677000,1
19,249,1677000,2
42,249,1677000,3
24,249,1677000,4
43,249,1677000,5
6,249,2589000,1
3,249,2589000,2
7,249,2589000,3
2,249,2589000,4
16,249,2589000,5
63,249,2589000,1
66,249,2589000,2
123,249,2589000,3
74,249,2589000,4
138,249,2589000,5
56,249,2589000,1
54,249,2589000,2
75,249,2589000,3
49,249,2589000,4
130,249,2589000,5
322,242,7544000,1
181,242,7544000,2
298,242,7544000,3
205,242,7544000,4
366,242,7544000,5
